DATE,SOYB_MID,F1(.35),F2(.3),F3(.35),SOYB_NAV,ROLL,S Day Before Roll,S Day After Roll,C Jan,C Feb,C Mar,C April,C May,C June,C July,C Aug,C Sept,C Oct,C Nov,C Dec,C 2012,C 2013,C 2014,C 2015,C 2016,C 2017,C 2018,C 2019,C 2020,S WASDE,S WASDE + CP,S Grain Stocks,S Prospective Plantings,S Acreage Report,S Cattle on Feed,S Hogs & Pigs,
10/3/2017,18.15,966.00,975.50,977.25,18.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10/2/2017,18.14,967.75,977.00,978.00,18.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/29/2017,18.36,978.50,987.75,986.25,18.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
9/28/2017,18.21,970.25,979.50,981.25,18.20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
9/27/2017,18.30,976.25,985.50,985.75,18.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/26/2017,18.26,974.00,983.50,983.50,18.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/25/2017,18.38,981.75,990.75,988.75,18.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/22/2017,18.62,994.50,1003.50,998.50,18.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
9/21/2017,18.39,981.00,990.25,988.75,18.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/20/2017,18.41,980.50,989.75,988.25,18.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/19/2017,18.34,976.00,985.25,984.75,18.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/18/2017,18.36,978.00,987.00,985.50,18.34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/15/2017,18.37,979.00,987.75,985.75,18.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/14/2017,18.45,986.00,993.50,989.50,18.46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/13/2017,18.15,970.75,979.25,978.25,18.21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2017,18.07,950.50,960.75,972.75,18.05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
9/11/2017,18.26,960.00,970.00,980.25,18.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/8/2017,18.26,962.00,972.00,981.00,18.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/7/2017,18.40,968.75,978.50,988.50,18.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/6/2017,18.39,971.00,980.75,989.25,18.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/5/2017,18.38,968.50,978.25,988.25,18.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9/1/2017,18.03,949.50,959.25,972.50,18.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/31/2017,18.00,945.25,954.75,966.75,17.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/30/2017,17.72,933.25,942.75,954.75,17.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/29/2017,17.80,937.25,946.50,955.25,17.78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/28/2017,17.89,941.25,950.25,958.25,17.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/25/2017,17.90,944.50,953.50,959.50,17.90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
8/24/2017,17.94,946.50,955.25,961.75,17.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/23/2017,17.81,938.00,946.75,956.50,17.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/22/2017,17.81,937.50,945.75,956.00,17.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/21/2017,17.75,936.25,944.50,954.00,17.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/18/2017,17.77,937.75,945.75,951.25,17.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/17/2017,17.73,933.00,941.25,950.25,17.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/16/2017,17.58,925.25,933.50,944.75,17.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/15/2017,17.57,924.25,932.50,942.00,17.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/14/2017,17.78,938.25,946.75,956.75,17.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/11/2017,17.94,945.00,953.75,962.75,17.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/10/2017,17.85,940.25,949.00,955.75,17.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
8/9/2017,18.42,973.25,981.50,979.75,18.40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/8/2017,18.41,973.25,981.50,979.25,18.40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/7/2017,18.34,969.75,978.25,979.50,18.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/4/2017,18.12,956.75,965.75,969.00,18.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/3/2017,18.21,960.50,969.75,973.00,18.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/2/2017,18.42,977.50,986.50,982.25,18.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8/1/2017,18.33,971.75,980.75,974.00,18.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/31/2017,18.93,1007.25,1016.00,997.00,18.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/28/2017,19.03,1013.00,1021.50,1001.75,19.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/27/2017,18.96,1007.50,1016.00,999.25,18.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/26/2017,18.84,1000.25,1008.75,994.25,18.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/25/2017,18.74,992.75,1001.50,991.00,18.74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/24/2017,19.02,1010.00,1019.00,1007.25,19.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/21/2017,19.28,1022.25,1030.75,1017.25,19.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
7/20/2017,19.33,1027.00,1035.50,1014.50,19.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/19/2017,19.08,1012.50,1021.00,1003.00,19.07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/18/2017,18.86,1001.75,1010.00,994.00,18.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/17/2017,18.81,997.50,1006.25,994.75,18.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/14/2017,18.95,1001.50,1010.25,999.00,18.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/13/2017,18.67,987.50,996.00,985.00,18.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/12/2017,19.50,1034.00,1042.00,1027.00,19.50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
7/11/2017,19.55,1043.25,1050.75,1022.00,19.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/10/2017,19.45,1039.25,1046.75,1013.50,19.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/7/2017,19.05,1015.50,1023.25,999.50,19.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/6/2017,18.79,999.25,1006.75,989.75,18.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/5/2017,18.79,994.25,1001.50,987.50,18.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7/3/2017,18.54,980.75,987.50,976.25,18.51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/30/2017,18.05,954.75,962.50,959.75,18.10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,
6/29/2017,17.56,924.75,932.75,936.50,17.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
6/28/2017,17.51,921.75,929.50,933.25,17.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/27/2017,17.43,917.50,925.25,930.00,17.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/26/2017,17.39,913.75,921.75,929.25,17.40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/23/2017,17.34,911.00,919.00,927.25,17.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
6/22/2017,17.40,913.25,921.25,928.50,17.39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/21/2017,17.66,927.75,935.25,941.00,17.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/20/2017,17.87,938.75,946.25,950.75,17.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/19/2017,17.99,948.50,955.50,957.00,18.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/16/2017,18.02,950.00,957.00,957.25,18.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/15/2017,17.93,944.00,951.25,949.75,17.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/14/2017,17.83,939.00,946.50,950.00,17.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/13/2017,17.81,939.00,946.25,946.25,17.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/12/2017,17.83,938.25,945.75,943.25,17.81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/9/2017,17.97,948.25,955.50,951.25,17.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
6/8/2017,17.89,943.75,951.25,945.75,17.89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/7/2017,17.75,935.75,943.50,940.75,17.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/6/2017,17.74,931.75,939.50,941.00,17.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/5/2017,17.62,928.00,935.75,937.25,17.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/2/2017,17.66,925.50,933.25,935.75,17.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6/1/2017,17.53,917.75,925.50,932.75,17.50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/31/2017,17.51,918.25,926.25,933.25,17.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/30/2017,17.53,919.75,927.75,934.00,17.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/26/2017,17.65,929.25,936.75,936.75,17.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
5/25/2017,17.80,939.25,946.75,942.00,17.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/24/2017,17.99,948.00,955.25,948.75,17.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/23/2017,17.99,948.50,955.75,948.00,17.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/22/2017,18.11,956.25,963.25,952.00,18.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/19/2017,18.02,951.75,959.00,949.75,18.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/18/2017,17.93,944.75,952.25,945.50,17.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/17/2017,18.29,967.75,975.25,961.25,18.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/16/2017,18.28,967.75,975.25,962.50,18.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/15/2017,18.18,960.75,968.25,955.75,18.20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/12/2017,18.17,959.75,967.00,953.25,18.17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/11/2017,18.23,964.00,971.25,955.75,18.24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2017,18.26,970.25,966.75,958.00,18.30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
5/9/2017,18.35,974.00,967.50,957.75,18.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/8/2017,18.20,964.75,961.25,951.50,18.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/5/2017,18.28,973.00,966.50,954.75,18.30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/4/2017,18.27,974.25,964.75,954.50,18.30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/3/2017,18.37,975.25,970.00,960.25,18.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/2/2017,18.29,968.75,964.75,955.25,18.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5/1/2017,18.30,970.25,964.50,955.00,18.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/28/2017,18.07,956.25,953.25,946.00,18.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/27/2017,18.07,957.25,954.50,946.75,18.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/26/2017,18.10,956.50,954.00,947.00,18.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/25/2017,18.19,965.00,961.75,950.50,18.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/24/2017,18.28,971.75,967.50,953.75,18.31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/21/2017,18.16,960.75,959.50,949.50,18.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
4/20/2017,18.08,956.75,953.75,944.00,18.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/19/2017,18.15,960.50,958.25,948.25,18.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/18/2017,18.14,956.25,956.75,947.50,18.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/17/2017,18.23,963.75,962.25,951.50,18.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/13/2017,18.31,966.25,961.75,953.25,18.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/12/2017,18.18,958.75,955.50,949.00,18.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/11/2017,18.08,950.75,948.50,942.50,18.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
4/10/2017,18.08,953.25,949.75,947.25,18.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/7/2017,18.06,953.25,949.50,946.50,18.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/6/2017,18.03,952.75,950.75,946.00,18.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/5/2017,18.13,955.25,954.00,949.00,18.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/4/2017,18.05,948.50,949.00,944.75,18.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4/3/2017,18.03,949.25,950.25,944.25,18.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/31/2017,18.12,957.00,954.00,946.25,18.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,
3/30/2017,18.33,973.25,963.25,953.00,18.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3/29/2017,18.45,979.50,968.00,956.25,18.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/28/2017,18.47,982.25,972.25,959.25,18.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/27/2017,18.45,981.75,971.00,961.25,18.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/24/2017,18.56,986.25,977.00,966.25,18.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
3/23/2017,18.85,1001.50,991.25,977.25,18.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/22/2017,18.92,1010.25,998.75,982.00,18.97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/21/2017,19.00,1011.75,998.25,981.50,18.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/20/2017,18.92,1009.50,993.50,977.25,18.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/17/2017,18.93,1010.00,993.50,977.25,18.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/16/2017,18.92,1011.50,995.50,978.50,18.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/15/2017,18.91,1008.00,993.00,976.50,18.90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/14/2017,18.90,1009.00,994.50,977.75,18.92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/13/2017,19.02,1015.75,1002.25,978.75,19.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2017,19.00,1006.50,1016.25,999.75,19.00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/9/2017,19.07,1011.00,1020.50,1004.50,19.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
3/8/2017,19.23,1021.75,1031.25,1010.25,19.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/7/2017,19.35,1025.25,1034.75,1013.50,19.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/6/2017,19.51,1037.25,1046.00,1021.75,19.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/3/2017,19.50,1037.50,1046.00,1022.00,19.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/2/2017,19.55,1037.25,1045.75,1021.75,19.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3/1/2017,19.81,1051.75,1060.00,1032.25,19.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2/28/2017,19.55,1035.75,1044.50,1018.25,19.50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2/27/2017,19.30,1022.00,1031.00,1006.25,19.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
